Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2018-09-01,Lat Pulldown,Back,50.0,10,,,,""
2018-09-01,Lat Pulldown,Back,60.0,10,,,,""
2018-09-01,Lat Pulldown,Back,70.0,10,,,,""
2018-09-01,Barbell Press,Shoulders,20.0,10,,,,""
2018-09-02,Cycling,Cardio,,,90.0,km,4:25:00,""
2018-09-03,Basketball,Cardio,,,0.0,m,2:00:00,""
2018-09-03,Cycling,Cardio,,,11.0,km,0:35:00,""
2018-09-04,Dumbell Press,Shoulders,15.0,10,,,,""
2018-09-04,Cycling,Cardio,,,14.0,km,0:49:00,""
2018-09-04,Dumbell Press,Shoulders,15.0,15,,,,""
2018-09-06,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-09-10,Basketball,Cardio,,,0.0,m,2:00:00,""
2018-09-11,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-09-12,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-09-13,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-09-16,Cycling,Cardio,,,19.0,km,0:49:00,""
2018-09-17,Barbell Press,Shoulders,20.0,10,,,,""
2018-09-17,Barbell Press,Shoulders,40.0,6,,,,""
2018-09-17,Barbell Front Squat,Legs,40.0,6,,,,""
2018-09-17,Barbell Squat,Legs,40.0,6,,,,""
2018-09-17,Barbell Press,Shoulders,40.0,6,,,,""
2018-09-17,Barbell Front Squat,Legs,40.0,6,,,,""
2018-09-17,Barbell Squat,Legs,40.0,6,,,,""
2018-09-17,Barbell Press,Shoulders,40.0,6,,,,""
2018-09-17,Clean,Full Body,40.0,5,,,,""
2018-09-17,Barbell Front Squat,Legs,40.0,5,,,,""
2018-09-17,Military Bench Press,Chest,20.0,11,,,,""
2018-09-17,Military Bench Press,Chest,60.0,5,,,,""
2018-09-17,Military Bench Press,Chest,70.0,5,,,,""
2018-09-17,Military Bench Press,Chest,75.0,3,,,,""
2018-09-17,Military Bench Press,Chest,60.0,6,,,,""
2018-09-17,Seated Machine Fly,Chest,60.0,10,,,,""
2018-09-17,Seated Machine Fly,Chest,60.0,10,,,,""
2018-09-17,Lat Pulldown,Back,50.0,10,,,,""
2018-09-17,Lat Pulldown,Back,50.0,10,,,,""
2018-09-17,Lat Pulldown,Back,50.0,10,,,,""
2018-09-17,Abdominal,Abs,30.0,20,,,,""
2018-09-17,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-09-17,Cycling,Cardio,,,13.0,km,0:40:00,""
2018-09-18,Leg Press,Legs,100.0,10,,,,""
2018-09-18,Leg Press,Legs,150.0,10,,,,""
2018-09-18,Leg Press,Legs,200.0,10,,,,""
2018-09-18,Leg Press,Legs,180.0,10,,,,""
2018-09-18,Leg Press,Legs,100.0,10,,,,""
2018-09-18,Rear Delt Machine Fly,Shoulders,40.0,10,,,,""
2018-09-18,Rear Delt Machine Fly,Shoulders,40.0,10,,,,""
2018-09-18,Rear Delt Machine Fly,Shoulders,30.0,10,,,,""
2018-09-18,Basketball,Cardio,,,0.0,m,1:15:00,""
2018-09-18,Cycling,Cardio,,,14.0,km,0:45:00,""
2018-09-19,Basketball,Cardio,,,0.0,m,1:20:00,""
2018-09-19,Cycling,Cardio,,,12.0,km,0:40:00,""
2018-09-20,Cycling,Cardio,,,10.0,km,0:33:00,""
2018-09-22,Cycling,Cardio,,,15.0,km,1:00:00,""
2018-09-24,Barbell Press,Shoulders,50.0,5,,,,""
2018-09-24,Barbell Front Squat,Legs,50.0,6,,,,""
2018-09-24,Barbell Front Squat,Legs,50.0,6,,,,""
2018-09-24,Clean,Full Body,40.0,5,,,,""
2018-09-24,Military Bench Press,Chest,20.0,10,,,,""
2018-09-24,Military Bench Press,Chest,60.0,6,,,,""
2018-09-24,Military Bench Press,Chest,70.0,5,,,,""
2018-09-24,Military Bench Press,Chest,75.0,3,,,,""
2018-09-24,Military Bench Press,Chest,60.0,6,,,,""
2018-09-24,Cycling,Cardio,,,13.0,km,0:40:00,""
2018-09-24,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-09-25,Barbell Press,Shoulders,20.0,10,,,,""
2018-09-25,Barbell Front Squat,Legs,40.0,6,,,,""
2018-09-25,Barbell Press,Shoulders,40.0,6,,,,""
2018-09-25,Barbell Front Squat,Legs,40.0,6,,,,""
2018-09-25,Clean,Full Body,40.0,5,,,,""
2018-09-25,Barbell Front Squat,Legs,40.0,6,,,,""
2018-09-25,Barbell Press,Shoulders,40.0,6,,,,""
2018-09-25,Cycling,Cardio,,,14.0,km,0:42:00,""
2018-09-25,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-09-26,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-09-26,Cycling,Cardio,,,11.0,km,0:33:00,""
2018-09-27,Leg Press,Legs,100.0,10,,,,""
2018-09-27,Leg Press,Legs,150.0,10,,,,""
2018-09-27,Leg Press,Legs,200.0,10,,,,""
2018-09-27,Dumbell Press,Shoulders,12.5,12,,,,""
2018-09-27,Dumbell Press,Shoulders,12.5,10,,,,""
2018-09-27,Dumbell Press,Shoulders,17.5,10,,,,""
2018-09-27,Dumbell Press,Shoulders,17.5,5,,,,""
2018-09-27,Dumbell Press,Shoulders,17.5,5,,,,""
2018-09-27,Barbell Press,Shoulders,40.0,10,,,,""
2018-09-27,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-09-27,Cycling,Cardio,,,27.0,km,1:45:00,""
2018-09-29,Cycling,Cardio,,,15.0,km,1:00:00,""
2018-10-01,Barbell Press,Shoulders,20.0,10,,,,""
2018-10-01,Barbell Press,Shoulders,40.0,7,,,,""
2018-10-01,Barbell Front Squat,Legs,40.0,6,,,,""
2018-10-01,Barbell Squat,Legs,40.0,6,,,,""
2018-10-01,Barbell Press,Shoulders,40.0,6,,,,""
2018-10-01,Barbell Front Squat,Legs,50.0,5,,,,""
2018-10-01,Barbell Squat,Legs,50.0,5,,,,""
2018-10-01,Barbell Press,Shoulders,50.0,5,,,,""
2018-10-01,Barbell Front Squat,Legs,60.0,5,,,,""
2018-10-01,Barbell Squat,Legs,60.0,5,,,,""
2018-10-01,Abdominal,Abs,40.0,20,,,,""
2018-10-01,Abdominal,Abs,40.0,20,,,,""
2018-10-01,Cycling,Cardio,,,13.0,km,0:45:00,""
2018-10-01,Basketball,Cardio,,,0.0,m,1:25:00,""
2018-10-02,Basketball,Cardio,,,0.0,m,1:15:00,""
2018-10-02,Cycling,Cardio,,,35.0,km,2:00:00,""
2018-10-03,Walking,Cardio,,,6.5,m,1:20:00,""
2018-10-04,Barbell Press,Shoulders,20.0,14,,,,""
2018-10-04,Barbell Front Squat,Legs,40.0,5,,,,""
2018-10-04,Barbell Press,Shoulders,40.0,5,,,,""
2018-10-04,Barbell Front Squat,Legs,50.0,5,,,,""
2018-10-04,Barbell Squat,Legs,50.0,5,,,,""
2018-10-04,Barbell Press,Shoulders,50.0,5,,,,""
2018-10-04,Barbell Front Squat,Legs,50.0,5,,,,""
2018-10-04,Barbell Squat,Legs,50.0,5,,,,""
2018-10-04,Military Bench Press,Chest,50.0,10,,,,""
2018-10-04,Military Bench Press,Chest,60.0,5,,,,""
2018-10-04,Military Bench Press,Chest,70.0,5,,,,""
2018-10-04,Military Bench Press,Chest,75.0,4,,,,""
2018-10-04,Military Bench Press,Chest,60.0,10,,,,""
2018-10-08,Barbell Press,Shoulders,20.0,10,,,,""
2018-10-08,Barbell Front Squat,Legs,40.0,5,,,,""
2018-10-08,Barbell Press,Shoulders,40.0,5,,,,""
2018-10-08,Barbell Press,Shoulders,50.0,5,,,,""
2018-10-08,Barbell Front Squat,Legs,50.0,5,,,,""
2018-10-08,Barbell Squat,Legs,50.0,5,,,,""
2018-10-08,Barbell Front Squat,Legs,55.0,5,,,,""
2018-10-08,Barbell Press,Shoulders,55.0,5,,,,""
2018-10-08,Barbell Squat,Legs,55.0,5,,,,""
2018-10-08,Clean,Full Body,40.0,2,,,,""
2018-10-08,Lat Pulldown,Back,55.0,10,,,,""
2018-10-08,Lat Pulldown,Back,70.0,10,,,,""
2018-10-08,Lat Pulldown,Back,60.0,10,,,,""
2018-10-08,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-10-09,Military Bench Press,Chest,20.0,10,,,,""
2018-10-09,Military Bench Press,Chest,50.0,10,,,,""
2018-10-09,Military Bench Press,Chest,60.0,10,,,,""
2018-10-09,Military Bench Press,Chest,70.0,5,,,,""
2018-10-09,Military Bench Press,Chest,75.0,4,,,,""
2018-10-09,Military Bench Press,Chest,80.0,1,,,,""
2018-10-09,Military Bench Press,Chest,70.0,5,,,,""
2018-10-09,Leg Press,Legs,150.0,10,,,,""
2018-10-09,Leg Press,Legs,200.0,10,,,,""
2018-10-09,Leg Press,Legs,230.0,5,,,,""
2018-10-09,Leg Press,Legs,150.0,10,,,,""
2018-10-09,Leg Press,Legs,100.0,10,,,,""
2018-10-09,Seated Dumbbell Press,Shoulders,15.0,10,,,,""
2018-10-09,Seated Dumbbell Press,Shoulders,15.0,10,,,,""
2018-10-09,Seated Dumbbell Press,Shoulders,15.0,10,,,,""
2018-10-09,Seated Dumbbell Press,Shoulders,15.0,10,,,,""
2018-10-09,Basketball,Cardio,,,0.0,m,1:15:00,""
2018-10-09,Cycling,Cardio,,,11.0,km,0:40:00,""
2018-10-10,Cycling,Cardio,,,15.0,km,0:40:00,""
2018-10-10,Basketball,Cardio,,,0.0,m,1:25:00,""
2018-10-11,Basketball,Cardio,,,0.0,m,1:35:00,""
2018-10-11,Cycling,Cardio,,,10.0,km,0:40:00,""
2018-10-12,Cycling,Cardio,,,12.0,km,0:40:00,""
2018-10-13,Cycling,Cardio,,,12.0,km,0:50:00,""
2018-10-14,Cycling,Cardio,,,28.0,km,1:15:00,""
2018-10-15,Basketball,Cardio,,,0.0,m,1:10:00,""
2018-10-15,Cycling,Cardio,,,10.0,km,0:35:00,""
2018-10-16,Cycling,Cardio,,,16.0,km,0:50:00,""
2018-10-16,Basketball,Cardio,,,0.0,m,1:10:00,""
2018-10-16,Dumbell Press,Shoulders,15.0,10,,,,""
2018-10-16,Dumbell Press,Shoulders,15.0,10,,,,""
2018-10-16,Dumbell Press,Shoulders,15.0,5,,,,""
2018-10-16,Dumbbell Curl,Biceps,15.0,10,,,,""
2018-10-17,Military Bench Press,Chest,20.0,10,,,,""
2018-10-17,Military Bench Press,Chest,60.0,6,,,,""
2018-10-17,Military Bench Press,Chest,70.0,5,,,,""
2018-10-17,Military Bench Press,Chest,75.0,5,,,,""
2018-10-17,Military Bench Press,Chest,77.5,3,,,,""
2018-10-17,Military Bench Press,Chest,70.0,5,,,,""
2018-10-17,Barbell Front Squat,Legs,50.0,5,,,,""
2018-10-17,Barbell Press,Shoulders,50.0,5,,,,""
2018-10-17,Barbell Front Squat,Legs,50.0,5,,,,""
2018-10-17,Barbell Front Squat,Legs,60.0,5,,,,""
2018-10-17,Barbell Press,Shoulders,60.0,1,,,,""
2018-10-17,Seated Machine Fly,Chest,40.0,10,,,,""
2018-10-17,Seated Machine Fly,Chest,40.0,10,,,,""
2018-10-17,Seated Machine Fly,Chest,50.0,10,,,,""
2018-10-17,Seated Machine Fly,Chest,60.0,10,,,,""
2018-10-17,Lat Pulldown,Back,50.0,10,,,,""
2018-10-17,Lat Pulldown,Back,60.0,10,,,,""
2018-10-17,Cycling,Cardio,,,16.0,km,0:50:00,""
2018-10-17,Basketball,Cardio,,,0.0,m,1:20:00,""
2018-10-19,Basketball,Cardio,,,0.0,m,1:35:00,""
2018-10-19,Walking,Cardio,,,6.5,m,1:20:00,""
2018-10-19,Dumbell Press,Shoulders,15.0,10,,,,""
2018-10-19,Dumbell Press,Shoulders,15.0,10,,,,""
2018-10-20,Clean And Press,Full Body,55.0,1,,,,""
2018-10-20,Clean And Press,Full Body,55.0,1,,,,""
2018-10-22,Barbell Press,Shoulders,30.0,12,,,,""
2018-10-22,Barbell Front Squat,Legs,40.0,5,,,,""
2018-10-22,Barbell Press,Shoulders,40.0,6,,,,""
2018-10-22,Barbell Front Squat,Legs,50.0,5,,,,""
2018-10-22,Barbell Squat,Legs,50.0,5,,,,""
2018-10-22,Barbell Press,Shoulders,50.0,5,,,,""
2018-10-22,Barbell Front Squat,Legs,60.0,5,,,,""
2018-10-22,Barbell Squat,Legs,60.0,6,,,,""
2018-10-22,Barbell Press,Shoulders,60.0,3,,,,""
2018-10-22,Barbell Front Squat,Legs,50.0,5,,,,""
2018-10-22,Incline Barbell Bench Press,Chest,20.0,10,,,,""
2018-10-22,Incline Barbell Bench Press,Chest,50.0,10,,,,""
2018-10-22,Incline Barbell Bench Press,Chest,50.0,5,,,,""
2018-10-22,Incline Barbell Bench Press,Chest,55.0,5,,,,""
2018-10-22,Basketball,Cardio,,,0.0,m,1:10:00,""
2018-10-22,Cycling,Cardio,,,16.0,km,0:50:00,""
2018-10-23,Basketball,Cardio,,,0.0,m,1:20:00,""
2018-10-23,Cycling,Cardio,,,11.0,km,0:45:00,""
2018-10-23,Dumbell Press,Shoulders,15.0,10,,,,""
2018-10-24,Barbell Front Squat,Legs,50.0,5,,,,""
2018-10-24,Barbell Press,Shoulders,50.0,5,,,,""
2018-10-24,Barbell Press,Shoulders,60.0,5,,,,""
2018-10-24,Barbell Front Squat,Legs,60.0,5,,,,""
2018-10-24,Barbell Front Squat,Legs,65.0,5,,,,""
2018-10-24,Barbell Press,Shoulders,65.0,1,,,,""
2018-10-24,Barbell Front Squat,Legs,70.0,5,,,,""
2018-10-24,Military Bench Press,Chest,20.0,11,,,,""
2018-10-24,Military Bench Press,Chest,50.0,11,,,,""
2018-10-24,Military Bench Press,Chest,70.0,5,,,,""
2018-10-24,Military Bench Press,Chest,70.0,5,,,,""
2018-10-24,Military Bench Press,Chest,70.0,5,,,,""
2018-10-24,Basketball,Cardio,,,0.0,m,1:20:00,""
2018-10-24,Cycling,Cardio,,,14.0,km,0:45:00,""
2018-10-25,Barbell Front Squat,Legs,40.0,5,,,,""
2018-10-25,Barbell Press,Shoulders,20.0,10,,,,""
2018-10-25,Barbell Press,Shoulders,40.0,5,,,,""
2018-10-25,Clean,Full Body,40.0,4,,,,""
2018-10-25,Clean,Full Body,40.0,5,,,,""
2018-10-25,Clean And Press,Full Body,40.0,5,,,,""
2018-10-25,Barbell Press,Shoulders,40.0,6,,,,""
2018-10-25,Barbell Squat,Legs,40.0,5,,,,""
2018-10-25,Barbell Front Squat,Legs,40.0,5,,,,""
2018-10-25,Clean And Press,Full Body,40.0,5,,,,""
2018-10-25,Leg Press,Legs,100.0,5,,,,""
2018-10-25,Leg Press,Legs,150.0,5,,,,""
2018-10-25,Leg Press,Legs,200.0,5,,,,""
2018-10-25,Abdominal,Abs,40.0,20,,,,""
2018-10-25,Abdominal,Abs,40.0,20,,,,""
2018-10-25,Abdominal,Abs,40.0,10,,,,""
2018-10-25,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-10-28,Cycling,Cardio,,,23.0,km,1:15:00,""
2018-10-30,Cycling,Cardio,,,11.0,km,1:10:00,""
2018-10-30,Basketball,Cardio,,,0.0,m,1:20:00,""
2018-11-01,Leg Press,Legs,100.0,10,,,,""
2018-11-01,Leg Press,Legs,150.0,10,,,,""
2018-11-01,Leg Press,Legs,200.0,10,,,,""
2018-11-01,Leg Press,Legs,250.0,5,,,,""
2018-11-01,Leg Press,Legs,250.0,3,,,,""
2018-11-01,Abdominal,Abs,40.0,20,,,,""
2018-11-01,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-11-01,Cycling,Cardio,,,11.0,km,0:43:00,""
2018-11-04,Yardfixing,Cardio,,,0.0,m,4:00:00,""
2018-11-05,Barbell Front Squat,Legs,40.0,5,,,,""
2018-11-05,Barbell Press,Shoulders,40.0,5,,,,""
2018-11-05,Barbell Front Squat,Legs,50.0,5,,,,""
2018-11-05,Barbell Press,Shoulders,50.0,5,,,,""
2018-11-05,Barbell Squat,Legs,50.0,5,,,,""
2018-11-05,Barbell Front Squat,Legs,50.0,5,,,,""
2018-11-05,Barbell Press,Shoulders,50.0,5,,,,""
2018-11-05,Barbell Squat,Legs,50.0,5,,,,""
2018-11-05,Seated Machine Fly,Chest,55.0,10,,,,""
2018-11-05,Seated Machine Fly,Chest,65.0,10,,,,""
2018-11-05,Seated Machine Fly,Chest,40.0,10,,,,""
2018-11-05,Basketball,Cardio,,,0.0,m,1:20:00,""
2018-11-05,Cycling,Cardio,,,11.0,km,0:43:00,""
2018-11-06,Military Bench Press,Chest,20.0,10,,,,""
2018-11-06,Military Bench Press,Chest,50.0,6,,,,""
2018-11-06,Military Bench Press,Chest,60.0,6,,,,""
2018-11-06,Military Bench Press,Chest,70.0,6,,,,""
2018-11-06,Military Bench Press,Chest,75.0,3,,,,""
2018-11-06,Military Bench Press,Chest,75.0,3,,,,""
2018-11-06,Military Bench Press,Chest,75.0,3,,,,""
2018-11-06,Military Bench Press,Chest,60.0,6,,,,""
2018-11-06,Hack Squat,Legs,40.0,5,,,,""
2018-11-06,Hack Squat,Legs,40.0,5,,,,""
2018-11-06,Hack Squat,Legs,60.0,5,,,,""
2018-11-06,Hack Squat,Legs,60.0,5,,,,""
2018-11-06,Hack Squat,Legs,60.0,6,,,,""
2018-11-06,Lat Pulldown,Back,50.0,10,,,,""
2018-11-06,Lat Pulldown,Back,60.0,10,,,,""
2018-11-06,Lat Pulldown,Back,70.0,10,,,,""
2018-11-06,Lat Pulldown,Back,60.0,8,,,,""
2018-11-06,Lat Pulldown,Back,50.0,8,,,,""
2018-11-06,Abdominal,Abs,50.0,10,,,,""
2018-11-06,Abdominal,Abs,40.0,20,,,,""
2018-11-07,Cycling,Cardio,,,11.0,km,0:43:00,""
2018-11-07,Basketball,Cardio,,,0.0,m,1:20:00,""
2018-11-08,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-11-08,Cycling,Cardio,,,10.0,km,0:35:00,""
2018-11-09,Cycling,Cardio,,,2.5,km,0:09:00,""
2018-11-10,Leg Press,Legs,100.0,10,,,,""
2018-11-10,Leg Press,Legs,150.0,10,,,,""
2018-11-10,Leg Press,Legs,200.0,10,,,,""
2018-11-10,Leg Press,Legs,250.0,10,,,,""
2018-11-10,Leg Press,Legs,200.0,10,,,,""
2018-11-10,Leg Press,Legs,150.0,10,,,,""
2018-11-10,Leg Press,Legs,100.0,10,,,,""
2018-11-10,Barbell Press,Shoulders,40.0,5,,,,""
2018-11-10,Barbell Front Squat,Legs,40.0,5,,,,""
2018-11-10,Barbell Press,Shoulders,40.0,5,,,,""
2018-11-10,Clean And Press,Full Body,40.0,5,,,,""
2018-11-10,Barbell Front Squat,Legs,40.0,5,,,,""
2018-11-10,Tinbersports,Cardio,,,0.0,m,2:30:00,""
2018-11-10,Barbell Press,Shoulders,40.0,5,,,,""
2018-11-10,Clean And Press,Full Body,40.0,5,,,,""
2018-11-10,Lat Pulldown,Back,50.0,10,,,,""
2018-11-10,Lat Pulldown,Back,60.0,10,,,,""
2018-11-10,Lat Pulldown,Back,70.0,7,,,,""
2018-11-10,Lat Pulldown,Back,80.0,4,,,,""
2018-11-10,Dumbell Press,Shoulders,17.5,6,,,,""
2018-11-10,Dumbell Press,Shoulders,20.0,4,,,,""
2018-11-13,Military Bench Press,Chest,20.0,10,,,,""
2018-11-13,Military Bench Press,Chest,50.0,6,,,,""
2018-11-13,Military Bench Press,Chest,60.0,6,,,,""
2018-11-13,Military Bench Press,Chest,70.0,6,,,,""
2018-11-13,Military Bench Press,Chest,75.0,4,,,,""
2018-11-13,Military Bench Press,Chest,80.0,2,,,,""
2018-11-13,Military Bench Press,Chest,85.0,1,,,,""
2018-11-13,Military Bench Press,Chest,70.0,5,,,,""
2018-11-13,Dumbell Press,Shoulders,15.0,10,,,,""
2018-11-13,Dumbell Press,Shoulders,17.5,7,,,,""
2018-11-13,Dumbell Press,Shoulders,20.0,5,,,,""
2018-11-13,Lat Pulldown,Back,50.0,7,,,,""
2018-11-13,Lat Pulldown,Back,60.0,7,,,,""
2018-11-13,Lat Pulldown,Back,70.0,7,,,,""
2018-11-13,Lat Pulldown,Back,80.0,7,,,,""
2018-11-13,Lat Pulldown,Back,90.0,4,,,,""
2018-11-13,Cycling,Cardio,,,19.0,km,1:09:00,""
2018-11-13,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-11-14,Cycling,Cardio,,,5.0,km,0:15:00,""
2018-11-15,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-11-15,Cycling,Cardio,,,9.0,km,0:30:00,""
2018-11-16,Military Bench Press,Chest,20.0,13,,,,""
2018-11-16,Military Bench Press,Chest,50.0,7,,,,""
2018-11-16,Military Bench Press,Chest,60.0,7,,,,""
2018-11-16,Military Bench Press,Chest,70.0,5,,,,""
2018-11-16,Military Bench Press,Chest,75.0,5,,,,""
2018-11-16,Military Bench Press,Chest,80.0,1,,,,""
2018-11-16,Military Bench Press,Chest,80.0,3,,,,""
2018-11-16,Military Bench Press,Chest,85.0,1,,,,""
2018-11-16,Military Bench Press,Chest,70.0,6,,,,""
2018-11-16,Barbell Front Squat,Legs,40.0,5,,,,""
2018-11-16,Barbell Press,Shoulders,40.0,5,,,,""
2018-11-16,Barbell Press,Shoulders,40.0,5,,,,""
2018-11-16,Barbell Front Squat,Legs,40.0,5,,,,""
2018-11-16,Barbell Front Squat,Legs,50.0,5,,,,""
2018-11-16,Barbell Press,Shoulders,50.0,3,,,,""
2018-11-16,Abdominal,Abs,50.0,10,,,,""
2018-11-16,Abdominal,Abs,40.0,20,,,,""
2018-11-16,Abdominal,Abs,40.0,10,,,,""
2018-11-16,Abdominal,Abs,30.0,20,,,,""
2018-11-16,Rear Delt Machine Fly,Shoulders,30.0,10,,,,""
2018-11-16,Rear Delt Machine Fly,Shoulders,40.0,10,,,,""
2018-11-16,Dumbell Press,Shoulders,17.5,5,,,,""
2018-11-17,Tinbersports,Cardio,,,0.0,m,3:30:00,""
2018-11-18,Barbell Front Squat,Legs,50.0,5,,,,""
2018-11-18,Barbell Press,Shoulders,50.0,5,,,,""
2018-11-18,Barbell Front Squat,Legs,60.0,5,,,,""
2018-11-18,Barbell Press,Shoulders,60.0,3,,,,""
2018-11-18,Barbell Front Squat,Legs,65.0,5,,,,""
2018-11-18,Barbell Press,Shoulders,65.0,1,,,,""
2018-11-18,Barbell Press,Shoulders,50.0,4,,,,""
2018-11-18,Barbell Squat,Legs,50.0,3,,,,""
2018-11-18,Incline Barbell Bench Press,Chest,20.0,10,,,,""
2018-11-18,Incline Barbell Bench Press,Chest,50.0,5,,,,""
2018-11-18,Incline Barbell Bench Press,Chest,60.0,5,,,,""
2018-11-18,Incline Barbell Bench Press,Chest,65.0,5,,,,""
2018-11-18,Incline Barbell Bench Press,Chest,70.0,3,,,,""
2018-11-18,Incline Barbell Bench Press,Chest,75.0,1,,,,""
2018-11-18,Incline Barbell Bench Press,Chest,50.0,6,,,,""
2018-11-18,Seated Machine Fly,Chest,50.0,11,,,,""
2018-11-18,Seated Machine Fly,Chest,60.0,10,,,,""
2018-11-18,Seated Machine Fly,Chest,70.0,10,,,,""
2018-11-18,Seated Machine Fly,Chest,75.0,4,,,,""
2018-11-18,Lat Pulldown,Back,50.0,10,,,,""
2018-11-19,Cycling,Cardio,,,16.0,km,0:50:00,""
2018-11-19,Basketball,Cardio,,,0.0,m,1:20:00,""
2018-11-20,Cycling,Cardio,,,16.0,km,0:50:00,""
2018-11-20,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-11-21,Military Bench Press,Chest,20.0,10,,,,""
2018-11-21,Military Bench Press,Chest,50.0,10,,,,""
2018-11-21,Military Bench Press,Chest,70.0,5,,,,""
2018-11-21,Military Bench Press,Chest,80.0,3,,,,""
2018-11-21,Military Bench Press,Chest,85.0,1,,,,""
2018-11-21,Military Bench Press,Chest,75.0,5,,,,""
2018-11-21,Military Bench Press,Chest,70.0,5,,,,""
2018-11-21,Military Bench Press,Chest,50.0,10,,,,""
2018-11-21,Barbell Front Squat,Legs,50.0,5,,,,""
2018-11-21,Barbell Front Squat,Legs,60.0,5,,,,""
2018-11-21,Barbell Front Squat,Legs,65.0,5,,,,""
2018-11-21,Barbell Front Squat,Legs,70.0,5,,,,""
2018-11-21,Lat Pulldown,Back,70.0,10,,,,""
2018-11-21,Lat Pulldown,Back,80.0,7,,,,""
2018-11-21,Lat Pulldown,Back,90.0,5,,,,""
2018-11-21,Lat Pulldown,Back,60.0,10,,,,""
2018-11-21,Rope Push Down,Triceps,35.0,10,,,,""
2018-11-21,Rope Push Down,Triceps,35.0,10,,,,""
2018-11-21,Rope Push Down,Triceps,30.0,10,,,,""
2018-11-21,Rope Push Down,Triceps,25.0,10,,,,""
2018-11-21,Cycling,Cardio,,,16.0,km,0:50:00,""
2018-11-21,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-11-22,Cycling,Cardio,,,8.0,km,0:28:00,""
2018-11-23,Cycling,Cardio,,,15.0,km,0:48:00,""
2018-11-24,Tinbersports,Cardio,,,0.0,m,2:30:00,""
2018-11-24,Cycling,Cardio,,,8.0,km,0:25:00,""
2018-11-25,Barbell Front Squat,Legs,20.0,6,,,,""
2018-11-25,Barbell Front Squat,Legs,50.0,5,,,,""
2018-11-25,Barbell Front Squat,Legs,60.0,5,,,,""
2018-11-25,Barbell Front Squat,Legs,70.0,5,,,,""
2018-11-25,Clean And Press,Full Body,40.0,5,,,,""
2018-11-25,Clean And Press,Full Body,50.0,3,,,,""
2018-11-25,Barbell Press,Shoulders,30.0,6,,,,""
2018-11-25,Barbell Press,Shoulders,40.0,5,,,,""
2018-11-25,Barbell Press,Shoulders,40.0,5,,,,""
2018-11-25,Barbell Press,Shoulders,40.0,5,,,,""
2018-11-25,Military Bench Press,Chest,50.0,5,,,,""
2018-11-25,Leg Press,Legs,100.0,10,,,,""
2018-11-25,Military Bench Press,Chest,70.0,5,,,,""
2018-11-25,Military Bench Press,Chest,80.0,3,,,,""
2018-11-25,Military Bench Press,Chest,70.0,5,,,,""
2018-11-25,Military Bench Press,Chest,70.0,5,,,,""
2018-11-25,Lat Pulldown,Back,66.0,7,,,,""
2018-11-25,Lat Pulldown,Back,73.0,7,,,,""
2018-11-25,Lat Pulldown,Back,86.0,5,,,,""
2018-11-26,Cycling,Cardio,,,15.0,km,0:50:00,""
2018-11-26,Basketball,Cardio,,,0.0,m,1:15:00,""
2018-11-27,Barbell Press,Shoulders,50.0,5,,,,""
2018-11-27,Barbell Front Squat,Legs,50.0,5,,,,""
2018-11-27,Barbell Squat,Legs,50.0,5,,,,""
2018-11-27,Barbell Press,Shoulders,50.0,5,,,,""
2018-11-27,Barbell Front Squat,Legs,50.0,5,,,,""
2018-11-27,Barbell Press,Shoulders,50.0,5,,,,""
2018-11-27,Barbell Squat,Legs,50.0,5,,,,""
2018-11-27,Barbell Front Squat,Legs,50.0,5,,,,""
2018-11-27,Military Bench Press,Chest,20.0,10,,,,""
2018-11-27,Military Bench Press,Chest,60.0,6,,,,""
2018-11-27,Military Bench Press,Chest,70.0,5,,,,""
2018-11-27,Military Bench Press,Chest,80.0,3,,,,""
2018-11-27,Military Bench Press,Chest,85.0,1,,,,""
2018-11-27,Military Bench Press,Chest,85.0,1,,,,""
2018-11-27,Military Bench Press,Chest,70.0,5,,,,""
2018-11-27,Lat Pulldown,Back,60.0,7,,,,""
2018-11-27,Lat Pulldown,Back,70.0,7,,,,""
2018-11-27,Lat Pulldown,Back,80.0,7,,,,""
2018-11-27,Lat Pulldown,Back,90.0,2,,,,""
2018-11-27,Basketball,Cardio,,,0.0,m,1:35:00,""
2018-11-27,Cycling,Cardio,,,18.0,km,1:00:00,""
2018-11-28,Cycling,Cardio,,,5.0,km,0:20:00,""
2018-11-29,Barbell Squat,Legs,60.0,6,,,,""
